id,track,subtrack,tech,skill,source,q_preview
"xq-a-335","ai","ai-mlops","Eval","","","请描述""黄金集""（Golden Set）的设计原则。当线上监控发现效果退化时，如何利用黄金集进行问题定位（区分是检索问题、模型问题还是 prompt 问题）？"
"xq-a-339","ai","ai-mlops","Eval","","","请描述如何将黄金集回归测试接入 CI/CD 流水线，实现""退化即阻断""。请给出具体的流程设计、阈值设定策略与工具选型建议。"
"xq-a-345","ai","ai-mlops","Eval","","","请深入阐述 LLM-as-judge 作为自动评分器的原理、适用场景与局限性。在黄金集回归中，如何确保 judge 的评分稳定性？"
"xq-a-365","ai","ai-mlops","Eval","","","请解释 RAG 评估中 Faithfulness（忠实度）与 Answer Relevance（答案相关性）的核心区别，并说明为什么两者可能互相矛盾？请结合 RAGAS 框架的具体实现机制说明。"
"xq-a-374","ai","ai-mlops","Eval","","","请解释""评测-监控闭环""（飞轮）的核心机制，并说明为什么 LLM 系统上线后必须建立这一闭环，而不是像传统软件那样""写完就完""？"
"xq-a-381","ai","ai-mlops","Eval","","","请解释什么是""评测-监控闭环""（飞轮模型）？为什么 LLM 系统上线后必须建立这个闭环，而不是像传统软件一样""写完就完""？"
"xq-a-390","ai","ai-mlops","Eval","","","请设计一个 PII 扫描器的评估方案。如何衡量正则与 NER 两种方法的准确率，并决定在管线中如何分工？"
"xq-a-391","ai","ai-mlops","Eval","","","请设计一个 RAG 系统的离线评估方案。给定 100 条人工标注的问答对（每个问题对应 1-2 条相关文档片段），你会用哪些指标、如何评估检索与生成两个阶段？"
"xq-a-392","ai","ai-mlops","Eval","","","请设计一个 RAG 系统的评估方案。你会用哪些指标？如何判断一个 RAG 改动（如换切分策略）是""变好""了？"
"xq-a-396","ai","ai-mlops","Eval","","","请设计一个""多模型交叉裁判""方案来降低 LLM-as-judge 的偏差，并说明如何聚合多个裁判的分数。遇到裁判间严重分歧时如何处理？"
"xq-a-407","ai","ai-mlops","Eval","","","请设计一个完整的""LLM-as-judge 偏差校准""工程方案，包含检测、修正、回归三个环节，并给出关键代码/配置片段。"
"xq-a-408","ai","ai-mlops","Eval","","","请设计一个实验，验证""重排模型是否真的提升了 RAG 答案质量""。要求给出完整的评测指标、实验组/对照组设置、以及结果分析方法。"
"xq-a-409","ai","ai-mlops","Eval","","","请设计一个实验，验证两个不同 Embedding 模型（如 OpenAI text-embedding-3-small 与 BGE-large-zh）在""中文同义句识别""任务上的效果差异，并给出评估指标与结论判定标准。"
"xq-a-415","ai","ai-mlops","Eval","","","请设计一个混合检索的评测方案，用于验证""混合优于单路检索""。要求说明评测集构建、指标选择以及如何校准融合参数。"
"xq-a-416","ai","ai-mlops","Eval","","","请设计一个针对 RAG 系统的回归测试方案，防止提示词修改或检索策略调整后出现""悄悄退化""。要求包含评测集构建、指标阈值设定、自动化流程。"
"xq-a-424","ai","ai-mlops","Eval","","","请详细解释 LLM-as-judge 的三大常见偏差（位置偏好、长度偏好、自我偏好）的底层机制，并给出每种偏差的检测实验设计。"
"xq-a-426","ai","ai-mlops","Eval","","","请详细解释 RAG 评估中 Faithfulness（忠实度）与 Answer Relevance（答案相关性）的核心区别，并说明为什么两者可能互相矛盾？请用具体场景说明。"
"xq-a-430","ai","ai-mlops","Eval","","","请详细说明 RAG 系统的分层评估策略。为什么说""只评估最终答案""无法定位系统瓶颈？"
"xq-a-431","ai","ai-mlops","Eval","","","请详细说明如何设计一个高质量的 golden set（评估集）？以""评论分类""任务为例，给出具体步骤和注意事项。"
"xq-a-53","ai","ai-mlops","Eval","","","RAGAS 框架中 Faithfulness 和 Answer Relevance 的自动评估原理是什么？请分别描述其算法流程，并指出各自的局限性。"
"xq-a-54","ai","ai-mlops","Eval","","","RAGAS 框架中 Faithfulness、Answer Relevance、Context Relevance 三个指标分别衡量什么？它们之间有什么关系？"
"xq-a-86","ai","ai-mlops","Eval","","","为什么说""只测流畅度会掩盖答错且自信的幻觉""？请从 LLM 生成机制和评估盲区两个角度分析，并说明如何用指标组合规避这一陷阱。"
"xq-a-87","ai","ai-mlops","Eval","","","为什么说""只评离线不评在线""是常见坑？请说明离线评估与在线评估的关系，并给出两者联动的方案。"
"xq-a-9","ai","ai-mlops","Eval","","","Context Relevance（上下文相关性）在 RAG 评估中的作用是什么？它与 Faithfulness 和 Answer Relevance 的因果关系如何？请从信息论角度分析检索质量如何影响下游指标。"
"xq-a-95","ai","ai-mlops","Eval","","","什么是 RAG 中的 Faithfulness（忠实度）？它与传统 NLP 中的 Factuality 有何区别？为什么说它是 RAG 质量的核心指标？"
"xq-a-96","ai","ai-mlops","Eval","","","什么是 RAG 系统中的 Faithfulness（忠实度）？它与传统评估指标（如 BLEU、ROUGE）的本质区别是什么？"
"xq-a-97","ai","ai-mlops","Eval","","","什么是""校准""？在 LLM-as-judge 场景下，校准的具体手段有哪些？请对比""黄金集人工校验""和""多模型交叉裁判""的适用场景与局限。"
"xq-a-99","ai","ai-mlops","Eval","","","什么是""自我偏好""（self-preference）？在什么业务场景下危害最大？如何设计实验检测？"
"rq-b-be-data-0-1","backend","be-data","MySQL","数仓分层建模","https://dev.mysql.com/doc/refman/8.4/en/","请解释数仓分层建模中 ODS、DWD、DWS、ADS 四层各自的核心职责与典型加工逻辑，并说明为什么不能省略 DWD 层直接由 ODS 汇总到 DWS。"
"rq-b-be-data-0-2","backend","be-data","MySQL","数仓分层建模","https://dev.mysql.com/doc/refman/8.4/en/","在维度建模中，请对比“星型模型”与“雪花模型”的优缺点，并说明在数仓实践中为什么通常优先选择星型模型。"
"rq-b-be-data-0-3","backend","be-data","MySQL","数仓分层建模","https://dev.mysql.com/doc/refman/8.4/en/","请阐述事实表设计中“可加、半可加、不可加”度量的区别，并针对“库存快照事实表”给出具体的度量分类和设计思路。"
"rq-b-be-data-1-1","backend","be-data","系统设计","指标体系与数据资产","","请解释“指标体系”与“数据资产”的核心区别，以及它们在数仓建设中的关系。为什么说“口径统一”是两者的基石？"
"rq-b-be-data-1-2","backend","be-data","系统设计","指标体系与数据资产","","在设计指标体系时，如何保证“维度一致性”？请结合星型模型与维度建模理论，说明维度一致性的具体落地手段。"
"rq-b-be-data-1-3","backend","be-data","系统设计","指标体系与数据资产","","请对比“指标平台”与“传统报表工具（如FineReport/Tableau）”在数仓体系中的定位差异。什么场景下必须引入指标平台？"
"rq-b-be-data-1-4","backend","be-data","系统设计","指标体系与数据资产","","在高级数仓场景中，如何设计一套“自助分析”体系，让业务人员能安全、高效地取数，同时不破坏数仓的稳定性？请给出关键设计要点。"
"rq-b-be-data-1-5","backend","be-data","系统设计","指标体系与数据资产","","请深入剖析“指标口径”在实施过程中最常见的三类坑，并给出可落地的规避方案。"
"rq-b-be-data-1-6","backend","be-data","MySQL","指标体系与数据资产","https://dev.mysql.com/doc/refman/8.4/en/","请设计一个“指标平台”的核心数据模型（表结构），支持指标的定义、计算、发布与使用。请给出关键表及字段，并说明其设计意图。"
"rq-b-be-data-1-7","backend","be-data","系统设计","指标体系与数据资产","","在数仓中，如何衡量“数据资产”的价值与健康度？请设计一套可量化的评估指标体系。"
"rq-b-be-data-2-1","backend","be-data","系统设计","大数据性能与成本调优","","请系统阐述大数据场景下“数据倾斜”的成因、定位方法以及至少三种典型的调优策略，并说明各自的适用场景。"
"rq-b-be-data-2-2","backend","be-data","系统设计","大数据性能与成本调优","","小文件治理是数仓日常运维的痛点。请从产生原因、危害、治理手段（事前/事中/事后）三个维度给出完整方案，并说明如何用Spark或Hive落地。"
"rq-b-be-data-2-3","backend","be-data","系统设计","大数据性能与成本调优","","对比辨析：在Yarn资源队列管理中，容量调度器（Capacity Scheduler）与公平调度器（Fair Scheduler）的核心差异是什么？在数仓多团队共享集群场景下，你会选择哪种并如何配置？请给出关键配置参数。"
"rq-b-be-data-2-4","backend","be-data","系统设计","大数据性能与成本调优","","请从“成本优化”角度，设计一套数仓账单分析方案：如何通过元数据与任务日志定位高成本任务？至少给出三个可执行的优化动作，并说明预期收益。"
"rq-b-be-data-2-5","backend","be-data","系统设计","大数据性能与成本调优","","在Spark SQL中，遇到一个SQL任务频繁OOM且执行时间超过1小时。请给出完整的排查思路（从SQL到配置），并写出至少两个可能的优化改造示例（含代码）。"
"rq-b-be-data-2-6","backend","be-data","系统设计","大数据性能与成本调优","","概念理解题：什么是“资源队列与账单优化”中的“预占资源”与“弹性资源”？在数仓成本管控中，如何利用这两个概念设计一个“按业务线分账”的机制？"
"rq-b-be-data-3-1","backend","be-data","系统设计","任务调度平台","","请解释Airflow和DolphinScheduler中DAG（有向无环图）的核心概念，以及它是如何表达任务依赖关系的？为什么必须是无环的？"
"rq-b-be-data-3-1-r2","backend","be-data","MySQL","数据同步与采集工具","https://dev.mysql.com/doc/refman/8.4/en/","请简述 DataX、Canal、Flume 三种数据同步工具的核心定位与适用场景，并说明它们各自在“全量同步”和“增量同步”中的典型角色。"
"rq-b-be-data-3-1-r3","backend","be-data","系统设计","数据治理与血缘","","请解释数据治理中“元数据管理”与“数据血缘”的核心区别，并说明二者在数仓建设中的协作关系。"
"rq-b-be-data-3-2","backend","be-data","系统设计","任务调度平台","","当上游任务失败时，Airflow和DolphinScheduler分别有哪些重试机制？如何配置重试次数、重试间隔和失败告警？请分别给出配置示例。"
"rq-b-be-data-3-2-r2","backend","be-data","MySQL","数据同步与采集工具","https://dev.mysql.com/doc/refman/8.4/en/","深入讲解 Canal 的工作原理：它是如何伪装成 MySQL slave 获取 binlog 的？binlog 的三种格式（STATEMENT、ROW、MIXED）对 Canal 有何影响？"
"rq-b-be-data-3-2-r3","backend","be-data","系统设计","数据治理与血缘","","在Hive/Spark SQL中，解析字段级血缘的常用技术方案有哪些？请对比AST解析与Calcite框架的优劣，并给出一个可落地的解析流程。"
"rq-b-be-data-3-3","backend","be-data","微服务","任务调度平台","https://microservices.io/","请深挖Airflow调度器的内部工作原理：Scheduler进程是如何发现新DAG、生成DAG Run并触发Task Instance的？它如何保证在分布式环境下不重复调度同一个任务？"
"rq-b-be-data-3-3-r2","backend","be-data","MySQL","数据同步与采集工具","https://dev.mysql.com/doc/refman/8.4/en/","请对比 DataX 与 Canal 在“全量+增量”同步方案中的优劣势，并设计一个 MySQL 数据同步到 Hive 数仓的完整方案（含同步链路、调度策略、数据一致性保障）。"
"rq-b-be-data-3-3-r3","backend","be-data","系统设计","数据治理与血缘","","数仓中数据生命周期管理（TTL）与权限管控如何协同实现“最小化数据暴露”？请设计一个基于标签的自动化策略框架。"
"rq-b-be-data-3-4","backend","be-data","系统设计","任务调度平台","","请对比Airflow和DolphinScheduler在以下方面的差异：部署架构、调度性能、使用方式（代码vs可视化）、以及适用场景。你会如何为一家已有MySQL数仓、日处理量5000个任务的公司选型？"
"rq-b-be-data-3-4-r2","backend","be-data","消息队列","数据同步与采集工具","https://www.rabbitmq.com/docs/","在使用 Flume 采集日志到 Kafka 时，如果 Kafka 集群短暂不可用，如何保证数据不丢失？请从 Channel 选型、Sink 重试机制、监控告警三方面展开。"
